timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1561377960162,20005,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-168,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,380,380,http://47.92.89.243:7801/Device/Devicemanage,0,0,206
1561377960356,19814,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-127,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",1556,0,380,380,http://47.92.89.243:7801/Device/Devicemanage,1304,0,38
1561377960354,19816,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-219,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,380,380,http://47.92.89.243:7801/Device/Devicemanage,0,0,39
1561377960359,19807,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-223,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,382,382,http://47.92.89.243:7801/Device/Devicemanage,0,0,36
1561377960658,19515,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-436,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,376,376,http://47.92.89.243:7801/Device/Devicemanage,0,0,39
1561377960660,19513,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-437,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,376,376,http://47.92.89.243:7801/Device/Devicemanage,0,0,41
1561377960357,19817,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-66,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,374,374,http://47.92.89.243:7801/Device/Devicemanage,0,0,36
1561377960663,19511,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-431,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,374,374,http://47.92.89.243:7801/Device/Devicemanage,0,0,38
1561377960668,19508,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-439,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,374,374,http://47.92.89.243:7801/Device/Devicemanage,0,0,42
1561377960315,19860,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-125,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,374,374,http://47.92.89.243:7801/Device/Devicemanage,0,0,57
1561377960665,19512,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-430,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,373,373,http://47.92.89.243:7801/Device/Devicemanage,0,0,45
1561377960666,19513,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-442,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,372,372,http://47.92.89.243:7801/Device/Devicemanage,0,0,45
1561377960338,19842,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-155,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,372,372,http://47.92.89.243:7801/Device/Devicemanage,0,0,42
1561377960670,19512,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-444,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,371,371,http://47.92.89.243:7801/Device/Devicemanage,0,0,44
1561377960322,19860,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-120,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,371,371,http://47.92.89.243:7801/Device/Devicemanage,0,0,58
1561377960360,19823,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-29,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,370,370,http://47.92.89.243:7801/Device/Devicemanage,0,0,54
1561377960351,19833,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-156,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,370,370,http://47.92.89.243:7801/Device/Devicemanage,0,0,42
1561377960657,19529,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-427,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,368,368,http://47.92.89.243:7801/Device/Devicemanage,0,0,43
1561377960699,19562,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-406,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",1556,0,362,362,http://47.92.89.243:7801/Device/Devicemanage,1078,0,34
1561377960681,19580,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-449,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",1556,0,362,362,http://47.92.89.243:7801/Device/Devicemanage,1052,0,33
1561377960333,19928,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-68,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,362,362,http://47.92.89.243:7801/Device/Devicemanage,0,0,32
1561377960163,20099,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-53,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,359,359,http://47.92.89.243:7801/Device/Devicemanage,0,0,202
1561377960698,19568,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-414,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,358,358,http://47.92.89.243:7801/Device/Devicemanage,0,0,41
1561377960478,19788,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-45,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",1556,0,358,358,http://47.92.89.243:7801/Device/Devicemanage,1268,0,37
1561377960317,19951,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-188,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,356,356,http://47.92.89.243:7801/Device/Devicemanage,0,0,55
1561377960393,19874,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-96,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,356,356,http://47.92.89.243:7801/Device/Devicemanage,0,0,38
1561377960367,19904,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,354,354,http://47.92.89.243:7801/Device/Devicemanage,0,0,45
1561377960368,19904,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-31,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,353,353,http://47.92.89.243:7801/Device/Devicemanage,0,0,48
1561377960689,19585,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-409,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,352,352,http://47.92.89.243:7801/Device/Devicemanage,0,0,38
1561377960161,20113,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-52,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,352,352,http://47.92.89.243:7801/Device/Devicemanage,0,0,207
1561377960360,19916,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-225,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,350,350,http://47.92.89.243:7801/Device/Devicemanage,0,0,36
1561377960163,20113,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-123,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,349,349,http://47.92.89.243:7801/Device/Devicemanage,0,0,245
1561377960699,19580,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-411,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,348,348,http://47.92.89.243:7801/Device/Devicemanage,0,0,40
1561377960697,19584,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-342,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,347,347,http://47.92.89.243:7801/Device/Devicemanage,0,0,39
1561377960701,19582,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-413,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,346,346,http://47.92.89.243:7801/Device/Devicemanage,0,0,39
1561377960690,19596,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-457,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,345,345,http://47.92.89.243:7801/Device/Devicemanage,0,0,45
1561377960389,19898,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-226,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,344,344,http://47.92.89.243:7801/Device/Devicemanage,0,0,42
1561377960386,19902,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-126,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,343,343,http://47.92.89.243:7801/Device/Devicemanage,0,0,43
1561377960695,19593,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-402,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,343,343,http://47.92.89.243:7801/Device/Devicemanage,0,0,43
1561377960391,19898,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-192,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,342,342,http://47.92.89.243:7801/Device/Devicemanage,0,0,43
1561377960690,19595,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-72,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,341,341,http://47.92.89.243:7801/Device/Devicemanage,0,0,40
1561377960704,19582,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-415,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,340,340,http://47.92.89.243:7801/Device/Devicemanage,0,0,38
1561377960684,19602,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-451,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,338,338,http://47.92.89.243:7801/Device/Devicemanage,0,0,43
1561377960731,19631,HTTP请求,200,OK,线程组 1-44,text,true,,21923,311,337,337,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10446,0,32
1561377960731,10478,HTTP请求-0,302,Found,线程组 1-44,text,true,,12072,140,337,337,http://47.92.89.243:7801/Device/Devicemanage,10446,0,32
1561377971209,9153,HTTP请求-1,200,OK,线程组 1-44,text,true,,9851,171,337,337,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,9117,0,9038
1561377960751,19626,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-57,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,336,336,http://47.92.89.243:7801/Device/Devicemanage,0,0,37
1561377960761,19616,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-338,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,336,336,http://47.92.89.243:7801/Device/Devicemanage,0,0,33
1561377960752,19625,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-80,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,334,334,http://47.92.89.243:7801/Device/Devicemanage,0,0,37
1561377960739,19643,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-25,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,333,333,http://47.92.89.243:7801/Device/Devicemanage,0,0,40
1561377960745,19637,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-175,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,333,333,http://47.92.89.243:7801/Device/Devicemanage,0,0,43
1561377960747,19635,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-109,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,333,333,http://47.92.89.243:7801/Device/Devicemanage,0,0,42
1561377960730,19653,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-14,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,330,330,http://47.92.89.243:7801/Device/Devicemanage,0,0,37
1561377960752,19631,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-77,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,330,330,http://47.92.89.243:7801/Device/Devicemanage,0,0,38
1561377960731,19652,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-366,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,330,330,http://47.92.89.243:7801/Device/Devicemanage,0,0,39
1561377960724,19660,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-75,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,329,329,http://47.92.89.243:7801/Device/Devicemanage,0,0,39
1561377960743,19641,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-390,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,329,329,http://47.92.89.243:7801/Device/Devicemanage,0,0,45
1561377960728,19657,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-67,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,328,328,http://47.92.89.243:7801/Device/Devicemanage,0,0,38
1561377960747,19639,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,328,328,http://47.92.89.243:7801/Device/Devicemanage,0,0,42
1561377960732,19654,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-377,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",1556,0,326,326,http://47.92.89.243:7801/Device/Devicemanage,1165,0,41
1561377960592,19796,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-486,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,322,322,http://47.92.89.243:7801/Device/Devicemanage,0,0,203
1561377960732,19656,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-379,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,321,321,http://47.92.89.243:7801/Device/Devicemanage,0,0,38
1561377960722,19671,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-21,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,320,320,http://47.92.89.243:7801/Device/Devicemanage,0,0,43
1561377960737,19656,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-360,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,320,320,http://47.92.89.243:7801/Device/Devicemanage,0,0,42
1561377960705,19688,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-418,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",1556,0,320,320,http://47.92.89.243:7801/Device/Devicemanage,1174,0,58
1561377960245,20149,HTTP请求,200,OK,线程组 1-199,text,true,,21923,311,317,317,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10241,0,384
1561377960245,10575,HTTP请求-0,302,Found,线程组 1-199,text,true,,12072,140,317,317,http://47.92.89.243:7801/Device/Devicemanage,10241,0,384
1561377970820,9574,HTTP请求-1,200,OK,线程组 1-199,text,true,,9851,171,317,317,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,9163,0,9053
1561377960699,19696,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-346,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",1556,0,317,317,http://47.92.89.243:7801/Device/Devicemanage,1160,0,43
1561377960281,20134,HTTP请求,200,OK,线程组 1-203,text,true,,21923,311,315,315,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,10507,0,240
1561377960281,10984,HTTP请求-0,302,Found,线程组 1-203,text,true,,12072,140,315,315,http://47.92.89.243:7801/Device/Devicemanage,10507,0,240
1561377971265,9150,HTTP请求-1,200,OK,线程组 1-203,text,true,,9851,171,315,315,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,9114,0,9039
1561377960298,20159,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-368,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",15034,140,314,314,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,339,0,150
1561377960801,19656,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-308,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",1556,0,314,314,http://47.92.89.243:7801/Device/Devicemanage,1191,0,38
1561377960298,339,HTTP请求-0,302,Found,线程组 1-368,text,true,,12072,140,314,314,http://47.92.89.243:7801/Device/Devicemanage,339,0,150
1561377960638,19819,HTTP请求-1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-368,text,false,,2962,0,314,314,http://47.92.89.243:7801/UserLogin/Index?ReturnUrl=%2fDevice%2fDevicemanage,0,0,0
1561377960803,19655,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-304,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,313,313,http://47.92.89.243:7801/Device/Devicemanage,0,0,42
1561377960762,19696,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-286,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",1556,0,312,312,http://47.92.89.243:7801/Device/Devicemanage,1192,0,35
1561377960809,19650,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-309,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,310,310,http://47.92.89.243:7801/Device/Devicemanage,0,0,37
1561377960797,19664,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-279,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,309,309,http://47.92.89.243:7801/Device/Devicemanage,0,0,54
1561377960809,19657,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-311,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,308,308,http://47.92.89.243:7801/Device/Devicemanage,0,0,37
1561377960768,19698,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-340,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",1556,0,308,308,http://47.92.89.243:7801/Device/Devicemanage,1204,0,39
1561377960764,19702,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-341,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,308,308,http://47.92.89.243:7801/Device/Devicemanage,0,0,40
1561377960805,19664,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-306,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,305,305,http://47.92.89.243:7801/Device/Devicemanage,0,0,41
1561377960850,19620,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-319,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,305,305,http://47.92.89.243:7801/Device/Devicemanage,0,0,48
1561377960796,19677,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-349,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,303,303,http://47.92.89.243:7801/Device/Devicemanage,0,0,49
1561377960806,19667,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-305,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,303,303,http://47.92.89.243:7801/Device/Devicemanage,0,0,42
1561377960249,20225,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-32,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,301,301,http://47.92.89.243:7801/Device/Devicemanage,0,0,349
1561377960335,20140,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-213,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,300,300,http://47.92.89.243:7801/Device/Devicemanage,0,0,45
1561377960798,19677,HTTP请求,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,线程组 1-300,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2466,0,300,300,http://47.92.89.243:7801/Device/Devicemanage,0,0,48
